symbol,date,marketcap
NXTD,2015-06-30,50
NXTM,2015-06-30,980
NYCB,2015-06-30,8186
NYMT,2015-06-30,797
NYNY,2015-06-30,232
NYRT,2015-06-30,1631
NYT,2015-06-30,2249
O,2015-06-30,10752
OA,2015-06-30,4461
OACQ,2015-06-30,55
OAK,2015-06-30,8174
OAS,2015-06-30,1684
OB,2015-06-30,1389
OBCI,2015-06-30,29
OBLG,2015-06-30,28
OC,2015-06-30,5115
OCAT,2015-06-30,177
OCC,2015-06-30,24
OCFC,2015-06-30,315
OCGN,2015-06-30,83
OCIP,2015-06-30,1393
OCLR,2015-06-30,277
OCN,2015-06-30,1168
OCR,2015-06-30,9180
OCRX,2015-06-30,78
OCSI,2015-06-30,272
OCSL,2015-06-30,1007
OCUL,2015-06-30,481
ODC,2015-06-30,179
ODFL,2015-06-30,6071
ODP,2015-06-30,4551
OESX,2015-06-30,63
OFC,2015-06-30,2206
OFED,2015-06-30,113
OFG,2015-06-30,416
OFIX,2015-06-30,639
OFLX,2015-06-30,349
OFS,2015-06-30,111
OGE,2015-06-30,5789
OGEN,2015-06-30,86
OGS,2015-06-30,2271
OHAI,2015-06-30,107
OHI,2015-06-30,6465
OI,2015-06-30,3577
OII,2015-06-30,4302
OIS,2015-06-30,1753
OKE,2015-06-30,7763
OKS,2015-06-30,8389
OKSB,2015-06-30,343
OLBK,2015-06-30,168
OLED,2015-06-30,2237
OLLI,2015-06-30,1107
OLN,2015-06-30,1913
OLP,2015-06-30,362
OMC,2015-06-30,17376
OMCL,2015-06-30,1336
OMCM,2015-06-30,18
OME,2015-06-30,309
OMED,2015-06-30,675
OMER,2015-06-30,628
OMEX,2015-06-30,36
OMG,2015-06-30,1023
OMI,2015-06-30,2185
OMN,2015-06-30,350
OMNT,2015-06-30,61
OMTK,2015-06-30,17
ON,2015-06-30,4594
ONB,2015-06-30,1675
ONCE,2015-06-30,1424
ONCS,2015-06-30,68
ONCT,2015-06-30,173
ONDK,2015-06-30,716
ONE2,2015-06-30,128
ONFC,2015-06-30,143
ONSM,2015-06-30,4
ONTO,2015-06-30,370
ONTX,2015-06-30,47
ONVI,2015-06-30,31
ONVO,2015-06-30,311
OOMA,2015-06-30,157
OPCH,2015-06-30,196
OPGN,2015-06-30,36
OPHC,2015-06-30,9
OPI,2015-06-30,1266
OPK,2015-06-30,7420
OPNT,2015-06-30,13
OPOF,2015-06-30,78
OPST,2015-06-30,15
OPTT,2015-06-30,9
OPWR,2015-06-30,557
OPY,2015-06-30,337
ORA,2015-06-30,1858
ORBC,2015-06-30,441
ORC,2015-06-30,202
ORCL,2015-06-30,183982
OREX,2015-06-30,543
ORGS,2015-06-30,46
ORI,2015-06-30,4227
ORIT,2015-06-30,695
ORLY,2015-06-30,23561
ORM,2015-06-30,157
ORMP,2015-06-30,70
ORN,2015-06-30,198
ORNC,2015-06-30,2
ORRF,2015-06-30,137
OSBC,2015-06-30,190
OSHC,2015-06-30,95
OSIR,2015-06-30,649
OSIS,2015-06-30,1375
OSK,2015-06-30,3069
OSPN,2015-06-30,991
OSTK,2015-06-30,556
OSUR,2015-06-30,298
OTEL,2015-06-30,16
OTEX,2015-06-30,5041
OTIC,2015-06-30,576
OTIVF,2015-06-30,51
OTTR,2015-06-30,1024
OTTW1,2015-06-30,32
OUT,2015-06-30,3471
OUTR,2015-06-30,1444
OVBC,2015-06-30,94
OVLY,2015-06-30,78
OVTI,2015-06-30,1464
OVTZ,2015-06-30,2
OWCP,2015-06-30,17
OWW,2015-06-30,1282
OXBR,2015-06-30,38
OXFD,2015-06-30,314
OXM,2015-06-30,1381
OXSQ,2015-06-30,401
OXY,2015-06-30,56236
OZK,2015-06-30,3914
P,2015-06-30,3337
PAA,2015-06-30,15687
PACB,2015-06-30,429
PACDQ,2015-06-30,509
PACW,2015-06-30,4797
PAG,2015-06-30,4746
PAGP,2015-06-30,4877
PAHC,2015-06-30,1416
PANL,2015-06-30,116
PANW,2015-06-30,15606
PAOS,2015-06-30,2
PAR,2015-06-30,73
PARF,2015-06-30,12
PARR,2015-06-30,732
PATI,2015-06-30,79
PATK,2015-06-30,580
PAY,2015-06-30,3539
PAYC,2015-06-30,2102
PAYS,2015-06-30,16
PAYX,2015-06-30,17511
PB,2015-06-30,3939
PBCP,2015-06-30,42
PBCT,2015-06-30,5066
PBF,2015-06-30,2583
PBFX,2015-06-30,772
PBH,2015-06-30,2482
PBHC,2015-06-30,49
PBI,2015-06-30,4186
PBIO,2015-06-30,5
PBIP,2015-06-30,129
PBOX,2015-06-30,13
PBPB,2015-06-30,374
PBSK,2015-06-30,60
PBSV,2015-06-30,23
PBY1,2015-06-30,630
PBYI,2015-06-30,3357
PCAR,2015-06-30,22555
PCBK,2015-06-30,261
PCG,2015-06-30,24398
PCH,2015-06-30,1421
PCL,2015-06-30,7186
PCMI,2015-06-30,124
PCO,2015-06-30,367
PCP,2015-06-30,27373
PCRX,2015-06-30,2421
PCSA,2015-06-30,8
PCSV,2015-06-30,13
PCTI,2015-06-30,119
PCTY,2015-06-30,1789
PCYG,2015-06-30,215
PCYN,2015-06-30,1
PCYO,2015-06-30,121
PDCE,2015-06-30,2120
PDCO,2015-06-30,4939
PDEX,2015-06-30,10
PDFS,2015-06-30,468
PDLI,2015-06-30,1004
PDM,2015-06-30,2745
PE,2015-06-30,2348
PEAK,2015-06-30,17407
PEB,2015-06-30,3103
PEBK,2015-06-30,105
PEBO,2015-06-30,413
PED,2015-06-30,15
PEER,2015-06-30,6
PEG,2015-06-30,20475
PEGA,2015-06-30,1767
PEGI,2015-06-30,1806
PEI,2015-06-30,1490
PEIX,2015-06-30,295
PENN,2015-06-30,1495
PEP,2015-06-30,138659
PERF,2015-06-30,81
PERY,2015-06-30,382
PESI,2015-06-30,44
PESX,2015-06-30,326
PETS,2015-06-30,348
PETV,2015-06-30,23
PETX,2015-06-30,562
PEYE,2015-06-30,5
PF,2015-06-30,5300
PFBI,2015-06-30,123
PFBX,2015-06-30,52
PFE,2015-06-30,212887
PFG,2015-06-30,15642
PFIE,2015-06-30,58
PFIN,2015-06-30,34
PFIS,2015-06-30,289
PFLT,2015-06-30,205
PFMT,2015-06-30,155
PFNX,2015-06-30,459
PFPT,2015-06-30,2537
PFS,2015-06-30,1268
PFSI,2015-06-30,390
PFSW,2015-06-30,227
PFTI,2015-06-30,8
PG,2015-06-30,208504
PGC,2015-06-30,343
PGEM,2015-06-30,877
PGEN,2015-06-30,5831
PGI,2015-06-30,492
PGLA,2015-06-30,8
PGLC,2015-06-30,120
PGND,2015-06-30,1596
PGNPQ,2015-06-30,75
PGNX,2015-06-30,534
PGOL,2015-06-30,3
PGR,2015-06-30,17170
PGRE,2015-06-30,3742
PGTI,2015-06-30,688
PGTK,2015-06-30,14
PH,2015-06-30,15200
PHH,2015-06-30,1133
PHIIQ,2015-06-30,477
PHIO,2015-06-30,22
PHM,2015-06-30,7233
PHOT,2015-06-30,12
PHX,2015-06-30,317
PICO,2015-06-30,321
PIH,2015-06-30,50
PII,2015-06-30,9540
PINC,2015-06-30,5241
PIOIQ,2015-06-30,46
PIPR,2015-06-30,678
PIR,2015-06-30,1131
PIRS,2015-06-30,105
PKBK,2015-06-30,78
PKDSQ,2015-06-30,363
PKE,2015-06-30,413
PKG,2015-06-30,6541
PKI,2015-06-30,6073
PKOH,2015-06-30,570
PKY1,2015-06-30,2044
PLAB,2015-06-30,577
PLAG,2015-06-30,69
PLAY,2015-06-30,1337
PLBC,2015-06-30,45
PLCE,2015-06-30,1195
PLCM,2015-06-30,1531
PLD,2015-06-30,20363
PLKI,2015-06-30,1359
PLMT,2015-06-30,254
PLNR,2015-06-30,101
PLNT,2015-06-30,1826
PLOW,2015-06-30,501
PLPC,2015-06-30,192
PLPM,2015-06-30,134
PLRM,2015-06-30,28
PLSB,2015-06-30,11
PLT,2015-06-30,2091
PLUG,2015-06-30,418
PLUS,2015-06-30,576
PLX,2015-06-30,168
PLXP,2015-06-30,132
PLXS,2015-06-30,1376
PM,2015-06-30,128240
PMBC,2015-06-30,148
PMC,2015-06-30,1007
PMCS,2015-06-30,1529
PMD,2015-06-30,72
PME,2015-06-30,123
PMFG,2015-06-30,140
PMT,2015-06-30,1245
PN,2015-06-30,423
PNBK,2015-06-30,66
PNC,2015-06-30,50085
PNFP,2015-06-30,1910
PNK,2015-06-30,2303
PNM,2015-06-30,2030
PNNT,2015-06-30,614
PNR,2015-06-30,11272
PNRA,2015-06-30,4942
PNRG,2015-06-30,128
PNW,2015-06-30,6545
PNX,2015-06-30,91
PNY,2015-06-30,2980
PODD,2015-06-30,1849
POL,2015-06-30,3254
POM,2015-06-30,6756
POOL,2015-06-30,3043
POPE,2015-06-30,288
POR,2015-06-30,2842
POST,2015-06-30,3072
POT,2015-06-30,24305
POWI,2015-06-30,1229
POWL,2015-06-30,364
POWN,2015-06-30,3
POWR,2015-06-30,333
POZN,2015-06-30,334
PPBI,2015-06-30,393
PPC,2015-06-30,5952
PPG,2015-06-30,29453
PPIH,2015-06-30,39
PPL,2015-06-30,20524
PPMT,2015-06-30,1
PPO,2015-06-30,2698
PPS,2015-06-30,3056
PPSI,2015-06-30,51
PQUEQ,2015-06-30,105
PRA,2015-06-30,2569
PRAA,2015-06-30,3051
PRAH,2015-06-30,2342
PRCP,2015-06-30,97
PRDO,2015-06-30,222
PRE,2015-06-30,6319
PRFT,2015-06-30,630
PRGB,2015-06-30,48
PRGO,2015-06-30,28015
PRGS,2015-06-30,1416
PRGX,2015-06-30,108
PRHL,2015-06-30,13
PRI,2015-06-30,2194
PRIM,2015-06-30,1003
PRK,2015-06-30,1344
PRKR,2015-06-30,31
PRLB,2015-06-30,1791
PRMW,2015-06-30,1085
PRMW1,2015-06-30,153
PRO,2015-06-30,627
PROM,2015-06-30,94
PROV,2015-06-30,142
PRPH,2015-06-30,23
PRPO,2015-06-30,19
PRSC,2015-06-30,723
PRSI,2015-06-30,37
PRSNQ,2015-06-30,7
PRSS,2015-06-30,81
PRTA,2015-06-30,1873
PRTK,2015-06-30,434
PRTS,2015-06-30,78
PRTX,2015-06-30,162
PRTY,2015-06-30,2277
PRU,2015-06-30,40267
PRXI,2015-06-30,20
PRXL,2015-06-30,3622
PRZM,2015-06-30,31
PSA,2015-06-30,33722
PSB,2015-06-30,2016
PSBH,2015-06-30,57
PSEC,2015-06-30,2655
PSEM,2015-06-30,288
PSG,2015-06-30,683
PSHG,2015-06-30,147
PSID,2015-06-30,10
PSIX,2015-06-30,471
PSMT,2015-06-30,2617
PSSR,2015-06-30,25
PSTB,2015-06-30,323
PSTI,2015-06-30,167
PSTR,2015-06-30,15
PSTV,2015-06-30,68
PSUNQ,2015-06-30,35
PSX,2015-06-30,43189
PSXP,2015-06-30,5220
PTC,2015-06-30,4442
PTCT,2015-06-30,1692
PTE,2015-06-30,14
PTEN,2015-06-30,2538
PTEO,2015-06-30,6
PTLA,2015-06-30,2506
PTMN,2015-06-30,206
PTN,2015-06-30,51
PTSC,2015-06-30,14
PTSI,2015-06-30,395
PTSX,2015-06-30,8
PTVCB,2015-06-30,347
PTX,2015-06-30,296
PTXP,2015-06-30,699
PUB,2015-06-30,298
PULB,2015-06-30,157
PULM,2015-06-30,51
PURE,2015-06-30,32
PVAHQ,2015-06-30,230
PVBC,2015-06-30,121
PVCT,2015-06-30,101
PVH,2015-06-30,9660
PVTB,2015-06-30,3214
PW,2015-06-30,9
PWFL,2015-06-30,67
PWOD,2015-06-30,207
PWON,2015-06-30,18
PWR,2015-06-30,5356
PWX,2015-06-30,82
PX,2015-06-30,33839
PXD,2015-06-30,19646
PXLW,2015-06-30,135
PYPL,2015-06-30,46251
PYX,2015-06-30,215
PZG,2015-06-30,12
PZN,2015-06-30,717
PZZA,2015-06-30,3009
QADB,2015-06-30,389
QBAK,2015-06-30,14
QBIO,2015-06-30,21
QCCO,2015-06-30,34
QCOM,2015-06-30,103120
QCRH,2015-06-30,211
QDEL,2015-06-30,792
QEP,2015-06-30,2787
QGEN,2015-06-30,6122
QKLS,2015-06-30,3
QLGC,2015-06-30,1053
QLIK,2015-06-30,3465
QLTY,2015-06-30,441
QLYS,2015-06-30,1252
QMCI,2015-06-30,8
QMCO,2015-06-30,368
QNBC,2015-06-30,98
QNST,2015-06-30,257
QRHC,2015-06-30,110
QRTEA,2015-06-30,13707
QRVO,2015-06-30,10107
QSEP,2015-06-30,57
QSR,2015-06-30,8241
QTNT,2015-06-30,278
QTS,2015-06-30,1513
QTWO,2015-06-30,1047
QTWW,2015-06-30,48
QTXB,2015-06-30,2
QUAD,2015-06-30,835
QUIK,2015-06-30,81
QUMU,2015-06-30,59
QUOT,2015-06-30,850
R,2015-06-30,4744
RAD,2015-06-30,8722
RAI,2015-06-30,50968
RAIL,2015-06-30,258
RAMP,2015-06-30,1473
RAND,2015-06-30,25
RARE,2015-06-30,3975
RAS,2015-06-30,490
RATE,2015-06-30,1081
RAVE,2015-06-30,117
RAVN,2015-06-30,703
RAX,2015-06-30,4914
RBA,2015-06-30,2902
RBBN,2015-06-30,393
RBC,2015-06-30,3249
RBCAA,2015-06-30,531
RBCN,2015-06-30,51
RBNC,2015-06-30,98
RBPAA,2015-06-30,60
RC,2015-06-30,127
RCAPQ,2015-06-30,387
RCII,2015-06-30,1468
RCKT,2015-06-30,174
RCKY,2015-06-30,138
RCL,2015-06-30,18533
RCMT,2015-06-30,65
RCON,2015-06-30,5
RCPIQ,2015-06-30,12
RCPT,2015-06-30,6593
RDC,2015-06-30,2373
RDEN,2015-06-30,356
RDGA,2015-06-30,1
RDI,2015-06-30,310
RDN,2015-06-30,3688
RDNT,2015-06-30,317
RDUS,2015-06-30,2747
RE,2015-06-30,8149
REED,2015-06-30,79
REEMF,2015-06-30,21
REFR,2015-06-30,132
REG,2015-06-30,5759
REGI,2015-06-30,466
REGN,2015-06-30,56461
REGX,2015-06-30,52
REI,2015-06-30,277
REIS,2015-06-30,263
RELL,2015-06-30,104
RELV,2015-06-30,14
RELYQ,2015-06-30,318
REMY,2015-06-30,826
REN,2015-06-30,59
RENT,2015-06-30,995
REPH,2015-06-30,115
RES,2015-06-30,2836
RESI,2015-06-30,886
RESN,2015-06-30,26
REV,2015-06-30,1904
REX,2015-06-30,388
REXI,2015-06-30,186
REXN,2015-06-30,103
REXR,2015-06-30,789
REXX,2015-06-30,225
RF,2015-06-30,13886
RFIL,2015-06-30,37
RFP,2015-06-30,999
RGA,2015-06-30,6348
RGC,2015-06-30,3206
RGCO,2015-06-30,96
RGEN,2015-06-30,1270
RGLD,2015-06-30,3610
RGLS,2015-06-30,468
RGP,2015-06-30,578
RGR,2015-06-30,1083
RGS,2015-06-30,740
RGSE,2015-06-30,16
RH,2015-06-30,3857
RHE,2015-06-30,72
RHI,2015-06-30,7480
RHNO,2015-06-30,36
RHP,2015-06-30,2726
RHT,2015-06-30,14170
RIBS,2015-06-30,14
RIBT,2015-06-30,28
RICE,2015-06-30,2672
RICK,2015-06-30,117
RIG,2015-06-30,5172
RIGL,2015-06-30,281
RIGP,2015-06-30,527
RIHT,2015-06-30,12
RILY,2015-06-30,170
RIOT,2015-06-30,13
RIVE,2015-06-30,33
RIVR,2015-06-30,58
RJETQ,2015-06-30,333
RJF,2015-06-30,8505
RKDA,2015-06-30,236
RKUS,2015-06-30,985
RL,2015-06-30,11050
RLD,2015-06-30,587
RLGT,2015-06-30,258
RLGY,2015-06-30,6760
RLH,2015-06-30,161
RLI,2015-06-30,2314
RLJ,2015-06-30,3829
RLJE,2015-06-30,5
RLOC,2015-06-30,89
RLOGQ,2015-06-30,53
RLYP,2015-06-30,1339
RM,2015-06-30,240
RMAX,2015-06-30,456
RMBS,2015-06-30,1614
RMCF,2015-06-30,77
RMD,2015-06-30,7828
RMGN,2015-06-30,33
RMNI,2015-06-30,217
RMP,2015-06-30,970
RMTI,2015-06-30,747
RNDY,2015-06-30,145
RNET,2015-06-30,483
RNF,2015-06-30,536
RNG,2015-06-30,1322
RNR,2015-06-30,4783
RNST,2015-06-30,1160
RNVA,2015-06-30,6
RNWK,2015-06-30,178
ROCK,2015-06-30,619
ROG,2015-06-30,1140
ROGP,2015-06-30,37
ROIC,2015-06-30,1529
ROIQ,2015-06-30,159
ROK,2015-06-30,16095
ROKA,2015-06-30,51
ROL,2015-06-30,6275
ROLL,2015-06-30,1657
ROP,2015-06-30,17071
ROSE1,2015-06-30,1632
ROST,2015-06-30,21009
ROX,2015-06-30,205
ROYL,2015-06-30,14
RP,2015-06-30,1485
RPAI,2015-06-30,3402
RPBIF,2015-06-30,6
RPD,2015-06-30,973
RPM,2015-06-30,6327
RPMT,2015-06-30,30
RPRX,2015-06-30,188
RPT,2015-06-30,1308
RPTP,2015-06-30,1194
RPXC,2015-06-30,880
RRC,2015-06-30,7896
RRD,2015-06-30,3626
RRGB,2015-06-30,1241
RRMS,2015-06-30,1523
RRTS,2015-06-30,990
RS,2015-06-30,4473
RSCF,2015-06-30,6
RSE,2015-06-30,977
RSG,2015-06-30,14062
RSLS,2015-06-30,37
RSPP,2015-06-30,2137
RSRV,2015-06-30,51
RSSS,2015-06-30,19
RSSV,2015-06-30,53
RST,2015-06-30,160
RSTI,2015-06-30,741
RSYS,2015-06-30,100
RT,2015-06-30,413
RTEC,2015-06-30,395
RTIX,2015-06-30,395
RTKHQ,2015-06-30,206
RTN,2015-06-30,30585
RTNB,2015-06-30,83
RTRX,2015-06-30,1150
RTTR,2015-06-30,30
RTW,2015-06-30,155
RTX,2015-06-30,93598
RUBI,2015-06-30,691
RUN,2015-06-30,1158
RUSHA,2015-06-30,1039
RUTH,2015-06-30,583
RVLT,2015-06-30,159
RVNC,2015-06-30,740
RVP,2015-06-30,105
RVSB,2015-06-30,96
RWLK,2015-06-30,134
RWT,2015-06-30,1253
RXDX,2015-06-30,402
RXN,2015-06-30,2276
RYAM,2015-06-30,635
RYI,2015-06-30,258
RYL,2015-06-30,2131
RYMM,2015-06-30,4
RYN,2015-06-30,3072
S,2015-06-30,15732
SAAS,2015-06-30,511
SABR,2015-06-30,6994
SAEX,2015-06-30,52
SAFM,2015-06-30,1567
SAFT,2015-06-30,860
SAGE,2015-06-30,1936
SAH,2015-06-30,1218
SAIA,2015-06-30,1038
SAIC,2015-06-30,2317
SAJA,2015-06-30,25
SAL,2015-06-30,83
SALE,2015-06-30,707
SALM,2015-06-30,157
SAM,2015-06-30,3057
SAMG,2015-06-30,172
SANM,2015-06-30,1708
SANW,2015-06-30,62
SAR,2015-06-30,95
SARAQ,2015-06-30,1
SASR,2015-06-30,676
SATS,2015-06-30,4418
SAUC,2015-06-30,89
SAVA,2015-06-30,79
SAVE,2015-06-30,4466
SBAC,2015-06-30,15199
SBBX,2015-06-30,57
SBCF,2015-06-30,517
SBCP,2015-06-30,62
SBFC,2015-06-30,202
SBFG,2015-06-30,53
SBGI,2015-06-30,2651
SBH,2015-06-30,4598
SBRA,2015-06-30,1643
SBSAA,2015-06-30,43
SBSI,2015-06-30,721
SBTB,2015-06-30,20
SBUX,2015-06-30,83382
SBY,2015-06-30,593
SC,2015-06-30,8679
SCAI,2015-06-30,1487
SCCO,2015-06-30,22837
SCDA,2015-06-30,8
SCG,2015-06-30,7624
SCHL,2015-06-30,1439
SCHN,2015-06-30,474
SCHW,2015-06-30,44532
SCI,2015-06-30,5954
SCKT,2015-06-30,13
SCL,2015-06-30,1132
SCLN,2015-06-30,475
SCM,2015-06-30,133
SCMP,2015-06-30,874
SCNB,2015-06-30,319
SCON,2015-06-30,19
SCOR,2015-06-30,2272
SCS,2015-06-30,2256
SCSC,2015-06-30,1042
SCTY1,2015-06-30,5489
SCU,2015-06-30,5702
SCVL,2015-06-30,538
SCX,2015-06-30,105
SCYX,2015-06-30,109
SCYYF,2015-06-30,16
SDOC,2015-06-30,355
SDOI,2015-06-30,23
SDPI,2015-06-30,39
SE1,2015-06-30,20788
SEAC,2015-06-30,222
SEAS,2015-06-30,1648
SEB,2015-06-30,4033
SEDG,2015-06-30,1195
SEE,2015-06-30,10957
SEEL,2015-06-30,76
SEGN,2015-06-30,21
SEIC,2015-06-30,8464
SEII,2015-06-30,10
SEM,2015-06-30,2001
SEMG,2015-06-30,2968
SEMI,2015-06-30,631
SENEA,2015-06-30,284
SENR,2015-06-30,46
SEP,2015-06-30,14099
SERV,2015-06-30,4901
SES,2015-06-30,102
SESN,2015-06-30,76
SEV,2015-06-30,35
SF,2015-06-30,3822
SFBC,2015-06-30,51
SFBS,2015-06-30,979
SFDL,2015-06-30,56
SFE,2015-06-30,380
SFEG,2015-06-30,18
SFG,2015-06-30,4014
SFLY,2015-06-30,1649
SFM,2015-06-30,3945
SFNC,2015-06-30,1378
SFR,2015-06-30,927
SFS,2015-06-30,1302
SFST,2015-06-30,122
SFXE,2015-06-30,325
SFYWQ,2015-06-30,58
SGA,2015-06-30,221
SGB,2015-06-30,37
SGC,2015-06-30,228
SGEN,2015-06-30,5989
SGI,2015-06-30,193
SGLB,2015-06-30,20
SGM,2015-06-30,242
SGMA,2015-06-30,27
SGMO,2015-06-30,651
SGMS,2015-06-30,1217
SGNT,2015-06-30,783
SGRP,2015-06-30,27
SGU,2015-06-30,524
SGY,2015-06-30,513
SGYP,2015-06-30,864
SHAK,2015-06-30,2369
SHBI,2015-06-30,120
SHEN,2015-06-30,830
SHLD,2015-06-30,2373
SHLM,2015-06-30,1244
SHLO,2015-06-30,171
SHLX,2015-06-30,5902
SHO,2015-06-30,3055
SHOO,2015-06-30,2591
SHOP,2015-06-30,2683
SHOR,2015-06-30,452
SHOS,2015-06-30,180
SHPG,2015-06-30,50383
SHSP,2015-06-30,34
SHW,2015-06-30,25569
SIAF,2015-06-30,223
SIAL,2015-06-30,16704
SIBC,2015-06-30,49
SIEB,2015-06-30,37
SIEN,2015-06-30,374
SIF,2015-06-30,74
SIFI,2015-06-30,145
SIG,2015-06-30,10315
SIGA,2015-06-30,65
SIGI,2015-06-30,1670
SIGM,2015-06-30,375
SINO,2015-06-30,10
SINT,2015-06-30,33
SIR,2015-06-30,1809
SIRI,2015-06-30,20747
SIRO,2015-06-30,5624
SITC,2015-06-30,5704
SITO,2015-06-30,63
SIVB,2015-06-30,7440
SIX,2015-06-30,4315
SIXD,2015-06-30,374
SJI,2015-06-30,1657
SJM,2015-06-30,13602
SJW,2015-06-30,609
SKAS,2015-06-30,3
SKIS,2015-06-30,98
SKKY,2015-06-30,62
SKT,2015-06-30,3075
SKUL,2015-06-30,222
SKVI,2015-06-30,4
SKX,2015-06-30,6891
SKY,2015-06-30,28
SKYW,2015-06-30,825
SLAB,2015-06-30,2113
SLB,2015-06-30,108665
SLCA,2015-06-30,1454
SLCT,2015-06-30,86
SLG,2015-06-30,11131
SLGN,2015-06-30,3216
SLH,2015-06-30,3110
SLI,2015-06-30,153
SLIO,2015-06-30,0
SLM,2015-06-30,4196
SLNG,2015-06-30,39
SLNM,2015-06-30,10
SLNO,2015-06-30,18
SLP,2015-06-30,108
SLRC,2015-06-30,760
SLRX,2015-06-30,289
SLS,2015-06-30,269
SM,2015-06-30,2851
SMAC,2015-06-30,53
SMBC,2015-06-30,144
SMBK,2015-06-30,26
SMCI,2015-06-30,1342
SMDM,2015-06-30,6
SMED,2015-06-30,103
SMG,2015-06-30,3872
SMGI,2015-06-30,3
SMID,2015-06-30,11
SMIT,2015-06-30,8
SMLP,2015-06-30,1777
SMLR,2015-06-30,15
SMME,2015-06-30,23
SMMF,2015-06-30,127
SMP,2015-06-30,821
SMRT,2015-06-30,465
SMSI,2015-06-30,49
SMTC,2015-06-30,1135
SMTI,2015-06-30,10
SMTX,2015-06-30,28
SNA,2015-06-30,9384
SNAK,2015-06-30,194
SNBC,2015-06-30,372
SNBR,2015-06-30,1455
SNC,2015-06-30,473
SNCA,2015-06-30,147
SNCR,2015-06-30,2038
SNDD,2015-06-30,4
SNDK,2015-06-30,12620
SNECQ,2015-06-30,522
SNFCA,2015-06-30,107
SNGX,2015-06-30,47
SNI,2015-06-30,8129
SNMP,2015-06-30,42
SNMX,2015-06-30,243
SNNY,2015-06-30,8
SNOA,2015-06-30,20
SNOW,2015-06-30,481
SNPS,2015-06-30,7506
SNR,2015-06-30,986
SNSS,2015-06-30,165
SNV,2015-06-30,4183
SNX,2015-06-30,3045
SO,2015-06-30,39290
SOCB,2015-06-30,63
SOFO,2015-06-30,28
SOFT,2015-06-30,1
SOHO,2015-06-30,87
SOHU,2015-06-30,2097
SON,2015-06-30,4176
SONA,2015-06-30,139
SONC,2015-06-30,1505
SONN,2015-06-30,1
SORL,2015-06-30,51
SOTK,2015-06-30,17
SOUP,2015-06-30,4
SP,2015-06-30,560
SPA,2015-06-30,246
SPAN,2015-06-30,56
SPAR,2015-06-30,157
SPB,2015-06-30,2728
SPB1,2015-06-30,5829
SPDC,2015-06-30,21
SPG,2015-06-30,56121
SPGI,2015-06-30,27154
SPGX,2015-06-30,7
SPH,2015-06-30,2302
SPHS,2015-06-30,15
SPKE,2015-06-30,220
SPLK,2015-06-30,8198
SPLP,2015-06-30,472
SPLS,2015-06-30,9256
SPMI,2015-06-30,0
SPN,2015-06-30,2838
SPNC,2015-06-30,857
SPND,2015-06-30,26
SPNE,2015-06-30,221
SPNI,2015-06-30,1
SPOK,2015-06-30,355
SPPI,2015-06-30,481
SPR,2015-06-30,7883
SPRO1,2015-06-30,8
SPRS,2015-06-30,8
SPRT,2015-06-30,70
SPSC,2015-06-30,1135
SPTN,2015-06-30,1226
SPWH,2015-06-30,517
SPWR,2015-06-30,3936
SPXC,2015-06-30,2840
SQBG,2015-06-30,631
SQBK,2015-06-30,812
SQI,2015-06-30,370
SQNM,2015-06-30,319
SR,2015-06-30,2293
SRAX,2015-06-30,43
SRC,2015-06-30,4415
SRCE,2015-06-30,857
SRCH,2015-06-30,39
SRCI,2015-06-30,1183
SRCL,2015-06-30,11773
SRDX,2015-06-30,315
SRE,2015-06-30,24639
SREV,2015-06-30,478
SRGZ,2015-06-30,3
SRI,2015-06-30,337
SRLP,2015-06-30,513
SRMC,2015-06-30,17
SRNA,2015-06-30,15
SRNE,2015-06-30,664
SRPT,2015-06-30,1350
SRRA,2015-06-30,840
SRT,2015-06-30,81
SRYB,2015-06-30,48
SSB,2015-06-30,1861
SSD,2015-06-30,1709
SSEIQ,2015-06-30,209
SSFN,2015-06-30,37
SSI,2015-06-30,451
SSKN,2015-06-30,10
SSL,2015-06-30,23198
SSNC,2015-06-30,5840
SSNF,2015-06-30,20
SSNI,2015-06-30,641
SSNT,2015-06-30,16
SSNYQ,2015-06-30,1
SSP,2015-06-30,1811
SSRG,2015-06-30,89
SSSS,2015-06-30,190
SSTK,2015-06-30,1658
SSY,2015-06-30,15
SSYS,2015-06-30,1721
ST,2015-06-30,8611
STAA,2015-06-30,337
STAF,2015-06-30,30
STAG,2015-06-30,1332
STAK,2015-06-30,4
STAR,2015-06-30,1125
STAY,2015-06-30,3852
STB,2015-06-30,384
STBA,2015-06-30,1052
STBZ,2015-06-30,747
STC,2015-06-30,956
STCN,2015-06-30,166
STDY,2015-06-30,69
STE1,2015-06-30,3937
STFC,2015-06-30,992
STGG,2015-06-30,50
STI,2015-06-30,22577
STJ,2015-06-30,20595
STKL,2015-06-30,682
STKS,2015-06-30,97
STL,2015-06-30,1621
STLD,2015-06-30,5127
STLY,2015-06-30,44
STML,2015-06-30,196
STMP,2015-06-30,1298
STNR,2015-06-30,717
STON,2015-06-30,868
STOR,2015-06-30,2539
STR,2015-06-30,3665
STRA,2015-06-30,544
STRI,2015-06-30,19
STRL,2015-06-30,88
STRM,2015-06-30,48
STRP,2015-06-30,368
STRS,2015-06-30,120
STRT,2015-06-30,239
STRZA,2015-06-30,3922
STS,2015-06-30,142
STT,2015-06-30,31870
